name,email,branch,phoneNo,dob,fatherName,motherName,rollNo,slotNumber
Kimberly Torrez,kimberly.torrez@mail.com,CE,9812341023,2005-07-08,Tyler Torrez,Catherine Torrez,2021ME1884,2
Tanya Battles,tanya.battles@gmail.com,EE,9840476882,2007-03-05,John Battles,Jane Battles,2020CSE1885,1
Andrea Earl,andrea.earl@mail.com,EE,9846961212,2003-06-03,Domenic Earl,Beverly Earl,2022CE1886,2
Nancy Mullenbach,nancy.mullenbach@student.edu,ME,9790835329,2006-03-01,Kenneth Mullenbach,Dorothy Mullenbach,2024EE1887,1
Mary Vega,mary.vega@student.edu,CH,9782692884,2004-01-18,John Vega,Tessa Vega,2020EE1888,1
Pauline Kinde,pauline.kinde@yahoo.com,IT,9824248121,2001-11-07,Emil Kinde,Lucinda Kinde,2023CSE1889,2
Vicente Walters,vicente.walters@mail.com,CH,9837598317,2004-12-02,Richard Walters,Judi Walters,2024EE1890,2
Dorothy Easley,dorothy.easley@student.edu,EE,9830793722,2003-04-11,Ralph Easley,Susan Easley,2024CSE1891,1
Sam Johnson,sam.johnson@student.edu,ME,9800084946,2001-04-24,John Johnson,Lori Johnson,2024ECE1892,2
Leonor Thomas,leonor.thomas@gmail.com,ECE,9802265592,2001-11-18,Joseph Thomas,Karen Thomas,2021CSE1893,1
Ella Presnell,ella.presnell@outlook.com,ME,9791511131,2007-12-03,Roy Presnell,Marilyn Presnell,2022EE1894,2
Nathaniel Wilson,nathaniel.wilson@mail.com,AE,9793484846,2004-11-09,Alfred Wilson,Dorothy Wilson,2021CE1895,1
Jonathan Press,jonathan.press@mail.com,ME,9863181471,2002-10-29,Zachary Press,Barbara Press,2023ECE1896,2
Maureen Santos,maureen.santos@yahoo.com,CH,9854508839,2005-10-31,Brian Santos,Maya Santos,2024EE1897,1
Briana Briggs,briana.briggs@gmail.com,AE,9866758402,2003-07-22,Kevin Briggs,Krystle Briggs,2021CE1898,1
Delmar Mincey,delmar.mincey@mail.com,IT,9780717630,2002-03-20,Daniel Mincey,Sindy Mincey,2023CSE1899,2
John Respess,john.respess@mail.com,IT,9832925345,2002-02-05,Kenneth Respess,Theresa Respess,2023EE1900,1
Theresa Traverso,theresa.traverso@yahoo.com,AE,9861748981,2002-10-01,Clarence Traverso,Francis Traverso,2021ME1901,1
Vicki Logan,vicki.logan@mail.com,CSE,9851743899,2005-05-11,Stephen Logan,Sylvia Logan,2024CE1902,1
Andrew Martinez,andrew.martinez@outlook.com,AE,9826904732,2001-02-14,William Martinez,Martha Martinez,2022ME1903,1
David Vannostrand,david.vannostrand@yahoo.com,ME,9840784974,2003-05-09,Chad Vannostrand,Christine Vannostrand,2020CE1904,2
Dwain Harris,dwain.harris@outlook.com,EE,9835292475,2003-09-05,Scott Harris,Ada Harris,2024ME1905,1
Ruth Veal,ruth.veal@mail.com,AE,9854527744,2006-08-31,Louie Veal,Brianne Veal,2024ME1906,1
Mark Hochstetler,mark.hochstetler@student.edu,EE,9870816378,2006-10-03,Travis Hochstetler,Andrea Hochstetler,2022CSE1907,1
Charles Hawkins,charles.hawkins@outlook.com,ECE,9840458657,2001-09-05,Wm Hawkins,Michal Hawkins,2023ECE1908,1
Patricia Crouchet,patricia.crouchet@gmail.com,ECE,9817588614,2005-11-20,Edward Crouchet,Felicia Crouchet,2021CSE1909,2
Gwen Deleo,gwen.deleo@student.edu,CE,9798851263,2000-01-14,Barry Deleo,Candy Deleo,2022EE1910,1
Marian Bryant,marian.bryant@mail.com,IT,9790543460,2001-01-28,Ward Bryant,Teresa Bryant,2020ECE1911,1
John Devalle,john.devalle@gmail.com,CSE,9826731982,2000-04-23,David Devalle,Gladys Devalle,2020CSE1912,1
Helen Nguyen,helen.nguyen@yahoo.com,ME,9787409927,2007-11-30,Steven Nguyen,Kristy Nguyen,2023ECE1913,1
James Borelli,james.borelli@mail.com,CH,9875385439,2008-09-05,Gilbert Borelli,Anna Borelli,2024EE1914,2
Tyrone Cole,tyrone.cole@gmail.com,ME,9852406640,2001-07-15,Leslie Cole,Dolly Cole,2020ECE1915,1
Arthur Thomas,arthur.thomas@yahoo.com,CE,9821628724,2006-07-14,Douglas Thomas,Particia Thomas,2024CE1916,1
Mary Sampson,mary.sampson@student.edu,AE,9818585687,2005-07-31,Brian Sampson,Victoria Sampson,2024ME1917,2
Mary Alexander,mary.alexander@yahoo.com,AE,9843969978,2007-10-24,Stephen Alexander,Thelma Alexander,2024CE1918,1
Melvin Dudley,melvin.dudley@mail.com,CE,9823194651,2001-08-28,Giovanni Dudley,Georgia Dudley,2023ECE1919,1
Ronald Levine,ronald.levine@outlook.com,CE,9822277367,2007-12-29,Fredrick Levine,Cynthia Levine,2020EE1920,1
Carole Orozco,carole.orozco@gmail.com,IT,9809486719,2001-05-12,Roberto Orozco,Debra Orozco,2023ECE1921,2
Maria Veach,maria.veach@yahoo.com,IT,9854660370,2006-02-17,Ryan Veach,Lynn Veach,2024ME1922,1
Ruth Jones,ruth.jones@mail.com,ECE,9803773395,2005-10-16,Victor Jones,Faye Jones,2023ME1923,1
Melvin Conrad,melvin.conrad@gmail.com,IT,9804523144,2006-06-13,Edward Conrad,Lisa Conrad,2023ECE1924,2
Shawn Groth,shawn.groth@outlook.com,AE,9793018206,2000-11-09,Robert Groth,Madeline Groth,2024CSE1925,2
Guy Knie,guy.knie@student.edu,ME,9795552989,2003-05-30,Tyrone Knie,Alisa Knie,2022CSE1926,2
Karen Wood,karen.wood@outlook.com,AE,9800150984,2007-07-28,John Wood,Erin Wood,2024ECE1927,1
Malcolm Vargas,malcolm.vargas@student.edu,CE,9820862093,2001-01-01,Timothy Vargas,Adeline Vargas,2023ECE1928,2
Glen Couch,glen.couch@outlook.com,CH,9828516504,2007-01-13,Roy Couch,Eva Couch,2024EE1929,1
Debra Martinez,debra.martinez@student.edu,CH,9790496026,2006-11-16,Eric Martinez,Sherry Martinez,2020ECE1930,1
Raeann Collins,raeann.collins@yahoo.com,ECE,9824280591,2008-08-20,Curtis Collins,Kelli Collins,2023EE1931,2
George Dominguez,george.dominguez@outlook.com,ECE,9799201930,2004-11-20,Robert Dominguez,Marjorie Dominguez,2024EE1932,2
Charlene Kramer,charlene.kramer@student.edu,CSE,9781757427,2006-04-03,Karl Kramer,Beverly Kramer,2021CSE1933,1
Ellen Fuchs,ellen.fuchs@yahoo.com,AE,9864445891,2004-10-13,Robert Fuchs,Christine Fuchs,2024ECE1934,2
Tammy Bourque,tammy.bourque@outlook.com,ECE,9836423570,2003-03-12,Joseph Bourque,Rita Bourque,2020EE1935,1
Margaret Bellerose,margaret.bellerose@yahoo.com,CH,9806449998,2005-02-10,Mark Bellerose,Linda Bellerose,2021CSE1936,2
Dorothy Frederick,dorothy.frederick@outlook.com,CH,9822444395,2004-12-30,Johnny Frederick,Hazel Frederick,2022ECE1937,1
Jasper Suehs,jasper.suehs@yahoo.com,ECE,9836044167,2003-07-02,Abraham Suehs,Patricia Suehs,2024CSE1938,1
Harold Ransom,harold.ransom@outlook.com,AE,9852957418,2008-11-02,Leonardo Ransom,Victoria Ransom,2020EE1939,1
Steven Neal,steven.neal@gmail.com,ECE,9840272130,2005-03-06,Jose Neal,Maryjane Neal,2020ME1940,2
Gregory Pardue,gregory.pardue@gmail.com,CE,9866771662,2000-12-28,Todd Pardue,Diane Pardue,2021CE1941,2
Elinor Freeman,elinor.freeman@student.edu,IT,9786550930,2007-06-19,Jared Freeman,Deborah Freeman,2022EE1942,2
Ann Carroll,ann.carroll@mail.com,CH,9797009407,2007-07-22,Jarvis Carroll,Maria Carroll,2021ECE1943,1
Abraham Crawford,abraham.crawford@mail.com,ECE,9839210064,2006-08-03,Dean Crawford,Jody Crawford,2024EE1944,1
Ronald Eudy,ronald.eudy@outlook.com,CH,9878972185,2005-06-30,Andrew Eudy,Amy Eudy,2024ECE1945,1
Jacob Hall,jacob.hall@yahoo.com,IT,9833590779,2003-03-27,Dennis Hall,Kathleen Hall,2020CSE1946,1
Richard Jones,richard.jones@outlook.com,CSE,9828555716,2004-07-30,Joseph Jones,Katherine Jones,2023CE1947,2
Paul Scoles,paul.scoles@yahoo.com,ME,9817119673,2003-11-25,Jason Scoles,Caroline Scoles,2021EE1948,2
Andrew Parisi,andrew.parisi@yahoo.com,CH,9794043978,2005-07-17,Wesley Parisi,Sheila Parisi,2020CSE1949,2
Gregory Calhoun,gregory.calhoun@student.edu,ECE,9871870595,2004-12-01,Edward Calhoun,Marissa Calhoun,2024CE1950,2
Lorraine Jencks,lorraine.jencks@yahoo.com,ECE,9804668656,2006-12-22,Mathew Jencks,Diane Jencks,2024ECE1951,1
Murray Cradle,murray.cradle@mail.com,EE,9834182657,2001-03-08,Jeffrey Cradle,Miriam Cradle,2023EE1952,2
Cynthia Sessoms,cynthia.sessoms@yahoo.com,EE,9848447799,2000-03-06,Lloyd Sessoms,Diana Sessoms,2022EE1953,2
Richard Dorazio,richard.dorazio@yahoo.com,CSE,9866026904,2006-06-24,Michael Dorazio,Frances Dorazio,2020EE1954,1
Karrie Shanks,karrie.shanks@gmail.com,ME,9826756487,2001-03-28,Danny Shanks,Carolyn Shanks,2020CSE1955,1
Jamie Mcmillen,jamie.mcmillen@mail.com,CE,9850774309,2002-10-13,Jose Mcmillen,Anna Mcmillen,2023ECE1956,2
Elmer Howard,elmer.howard@gmail.com,CSE,9806200687,2008-02-18,Mark Howard,Ollie Howard,2021EE1957,2
Matthew Mcentegart,matthew.mcentegart@student.edu,ECE,9827334561,2002-07-13,Daniel Mcentegart,Cynthia Mcentegart,2021EE1958,2
Jewell Johnson,jewell.johnson@yahoo.com,CH,9806720140,2007-08-07,Harold Johnson,Helen Johnson,2023CE1959,1
Guadalupe Briggs,guadalupe.briggs@outlook.com,AE,9863189374,2005-04-10,John Briggs,Deborah Briggs,2023CSE1960,2
Terry Geathers,terry.geathers@yahoo.com,CH,9825084570,2001-09-27,Wallace Geathers,Lenore Geathers,2024EE1961,2
Ronald Lynd,ronald.lynd@mail.com,CSE,9869199135,2008-09-08,Robert Lynd,Jan Lynd,2023ME1962,1
Christina Hale,christina.hale@mail.com,CSE,9851281978,2004-06-04,John Hale,Stacey Hale,2023ME1963,1
Reginald Neff,reginald.neff@mail.com,EE,9824057696,2000-11-13,Alex Neff,Lois Neff,2022EE1964,1
Robert Calhoun,robert.calhoun@gmail.com,CSE,9793545531,2006-04-12,Clarence Calhoun,Janice Calhoun,2024CE1965,2
Aaron Odle,aaron.odle@outlook.com,ME,9799880932,2004-09-26,Jacob Odle,Shelia Odle,2020ECE1966,2
Dorothy Brehaut,dorothy.brehaut@student.edu,IT,9804311851,2004-04-20,Russell Brehaut,Helen Brehaut,2021ME1967,2
Richard Muro,richard.muro@yahoo.com,CH,9820999569,2000-10-06,James Muro,Julie Muro,2024EE1968,1
Cynthia Landry,cynthia.landry@outlook.com,CSE,9866547561,2004-09-10,Damian Landry,Elizabeth Landry,2023EE1969,2
Melissa Bowman,melissa.bowman@gmail.com,IT,9796411476,2004-02-17,Brian Bowman,Lois Bowman,2023ME1970,2
Domingo Deason,domingo.deason@student.edu,CE,9857638808,2004-12-16,Benjamin Deason,Charlotte Deason,2022CE1971,2
Terri Martino,terri.martino@gmail.com,CSE,9864083030,2000-01-14,Emanuel Martino,Lillian Martino,2020CE1972,1
Ronald Cork,ronald.cork@student.edu,CSE,9815137387,2008-03-23,Ray Cork,Holly Cork,2020CSE1973,1
Jamie Fermin,jamie.fermin@student.edu,ECE,9786033838,2001-10-11,Hector Fermin,Sharon Fermin,2020CE1974,2
Edward Necaise,edward.necaise@outlook.com,ECE,9840673532,2006-09-29,Corey Necaise,Jessica Necaise,2023CSE1975,1
Donald Lathrop,donald.lathrop@yahoo.com,ME,9815431499,2002-02-18,Bryan Lathrop,Rosemary Lathrop,2022CSE1976,2
Robert Simpson,robert.simpson@gmail.com,ECE,9839948836,2004-04-10,William Simpson,Carol Simpson,2022ME1977,2
Steven Schuch,steven.schuch@mail.com,CSE,9846835744,2002-02-05,Walter Schuch,Lillie Schuch,2021ME1978,2
Gary Farrow,gary.farrow@outlook.com,ME,9799049085,2005-01-30,Francis Farrow,Marlene Farrow,2023CE1979,1
Martha Hagen,martha.hagen@gmail.com,IT,9846333714,2008-05-18,Joseph Hagen,Rachel Hagen,2020ME1980,2
Rebbecca Meyers,rebbecca.meyers@mail.com,IT,9792669675,2004-09-06,Marcus Meyers,Jenette Meyers,2021CE1981,2
Chandra Langhorne,chandra.langhorne@mail.com,IT,9872261960,2001-01-27,Steven Langhorne,Helen Langhorne,2023EE1982,2
Jason Buran,jason.buran@mail.com,AE,9857221475,2007-02-03,Sam Buran,Janie Buran,2024ME1983,2
Sylvia Morgan,sylvia.morgan@student.edu,EE,9818027672,2006-07-26,Joshua Morgan,Yanira Morgan,2021ECE1984,1
Marlon Castillo,marlon.castillo@student.edu,CE,9801591789,2008-12-10,David Castillo,Jeanie Castillo,2021EE1985,2
Joseph Lane,joseph.lane@student.edu,ME,9791855091,2006-03-30,Edwardo Lane,Maria Lane,2023EE1986,2
Otto Weldon,otto.weldon@outlook.com,CSE,9834599822,2004-08-01,Gary Weldon,Maria Weldon,2024ME1987,1
Roger Mathews,roger.mathews@student.edu,ME,9791850257,2006-01-12,Marcus Mathews,Shaquita Mathews,2023CSE1988,1
Henry Delacruz,henry.delacruz@mail.com,ME,9841575862,2005-09-21,Dennis Delacruz,Amy Delacruz,2024CE1989,1
Louis Wright,louis.wright@gmail.com,CH,9799175047,2001-12-18,Charles Wright,Julie Wright,2020CSE1990,2
Juanita Smith,juanita.smith@student.edu,ECE,9815755010,2001-02-21,Richard Smith,Barbara Smith,2024CE1991,2
Janice Evans,janice.evans@mail.com,CH,9874890762,2002-03-14,Scott Evans,Kathryn Evans,2023CSE1992,2
Antoinette Williams,antoinette.williams@mail.com,AE,9785199723,2001-10-02,Richard Williams,Lisa Williams,2024ME1993,2
Sheryl Bear,sheryl.bear@yahoo.com,EE,9783462224,2003-12-25,Vincent Bear,Louise Bear,2021CE1994,2
Jeannette Dawson,jeannette.dawson@student.edu,CSE,9855352862,2006-12-01,Robert Dawson,Lillian Dawson,2023ME1995,1
Kenneth Dobkin,kenneth.dobkin@student.edu,ME,9805377863,2005-05-27,Curtis Dobkin,Ingrid Dobkin,2020ECE1996,2
Kate Harloff,kate.harloff@mail.com,CSE,9788049311,2008-06-09,Charles Harloff,Mattie Harloff,2024ME1997,1
Morris Grant,morris.grant@student.edu,AE,9835159317,2001-04-10,Joshua Grant,Diana Grant,2024CSE1998,1
Howard Brady,howard.brady@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2020CSE1999,2
student1,student1@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1001,2
student2,student2@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1002,2
student3,student3@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1003,2
student4,student4@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1004,2
student5,student5@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1005,2
student6,student6@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1006,2
student7,student7@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1007,2
student8,student8@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1008,2
student9,student9@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1009,2
student10,student10@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1010,2
student11,student11@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1011,2
student12,student12@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1012,2
student13,student13@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1013,2
student14,student14@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1014,2
student15,student15@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1015,2
student16,student16@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1016,2
student17,student17@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1017,2
student18,student18@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1018,2
student19,student19@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1019,2
student20,student20@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1020,2
student21,student21@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1021,2
student22,student22@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1022,2
student23,student23@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1023,2
student24,student24@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1024,2
student25,student25@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1025,2
student26,student26@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1026,2
student27,student27@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1027,2
student28,student28@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1028,2
student29,student29@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1029,2
student30,student30@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1030,2
student31,student31@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1031,2
student32,student32@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1032,2
student33,student33@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1033,2
student34,student34@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1034,2
student35,student35@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1035,2
student36,student36@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1036,2
student37,student37@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1037,2
student38,student38@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1038,2
student39,student39@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1039,2
student40,student40@gmail.com,ME,9814005447,2006-04-19,Gerald Brady,Norma Brady,2026CSE1040,2
